2019-06-10 19:13:51.693426: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2300000000 Hz
2019-06-10 19:13:51.693983: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x3041700 executing computations on platform Host. Devices:
2019-06-10 19:13:51.694038: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
2019-06-10 19:13:51.960828: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:998] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2019-06-10 19:13:51.961345: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x3041440 executing computations on platform CUDA. Devices:
2019-06-10 19:13:51.961376: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): Tesla T4, Compute Capability 7.5
2019-06-10 19:13:51.961761: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1433] Found device 0 with properties: 
name: Tesla T4 major: 7 minor: 5 memoryClockRate(GHz): 1.59
pciBusID: 0000:00:04.0
totalMemory: 14.73GiB freeMemory: 14.60GiB
2019-06-10 19:13:51.961791: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1512] Adding visible gpu devices: 0
2019-06-10 19:13:53.458565: I tensorflow/core/common_runtime/gpu/gpu_device.cc:984] Device interconnect StreamExecutor with strength 1 edge matrix:
2019-06-10 19:13:53.458656: I tensorflow/core/common_runtime/gpu/gpu_device.cc:990]      0 
2019-06-10 19:13:53.458675: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1003] 0:   N 
2019-06-10 19:13:53.459007: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 14115 MB memory) -> physical GPU (device: 0, name: Tesla T4, pci bus id: 0000:00:04.0, compute capability: 7.5)
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From /content/gpt-2/src/sample.py:65: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /content/gpt-2/src/sample.py:70: multinomial (from tensorflow.python.ops.random_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.random.categorical instead.
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/ops/math_grad.py:102: div (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Deprecated in favor of operator or tf.math.divide.
Loading checkpoint models/345M/model.ckpt
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/training/saver.py:1266: checkpoint_exists (from tensorflow.python.training.checkpoint_management) is deprecated and will be removed in a future version.
Instructions for updating:
Use standard file APIs to check for files with this prefix.
Loading dataset...
100% 1/1 [00:01<00:00,  1.97s/it]
dataset has 329618 tokens
Training...
2019-06-10 19:14:45.557152: I tensorflow/stream_executor/dso_loader.cc:152] successfully opened CUDA library libcublas.so.10.0 locally
[1 | 11.15] loss=2.65 avg=2.65
[654 | 1203.62] loss=2.11 avg=2.01
[655 | 1205.24] loss=2.22 avg=2.02
[656 | 1206.86] loss=2.31 avg=2.02
[657 | 1208.49] loss=2.14 avg=2.02
[658 | 1210.11] loss=1.75 avg=2.02
[659 | 1211.73] loss=2.06 avg=2.02
[660 | 1213.36] loss=2.05 avg=2.02
[661 | 1214.98] loss=1.76 avg=2.02
[662 | 1216.61] loss=2.03 avg=2.02
[663 | 1218.24] loss=1.88 avg=2.01
[664 | 1219.86] loss=1.82 avg=2.01
[665 | 1221.48] loss=1.91 avg=2.01
[666 | 1223.10] loss=2.17 avg=2.01
[667 | 1224.73] loss=2.03 avg=2.01
[668 | 1226.36] loss=2.48 avg=2.02
[669 | 1227.98] loss=1.85 avg=2.02
[670 | 1229.61] loss=2.08 avg=2.02
[671 | 1231.24] loss=2.13 avg=2.02
[672 | 1232.86] loss=2.12 avg=2.02
[673 | 1234.48] loss=1.66 avg=2.02
[674 | 1236.11] loss=1.88 avg=2.01
[675 | 1237.74] loss=1.75 avg=2.01
[676 | 1239.36] loss=1.92 avg=2.01
[677 | 1240.99] loss=2.04 avg=2.01
[678 | 1242.62] loss=1.81 avg=2.01
[679 | 1244.24] loss=2.11 avg=2.01
[680 | 1245.87] loss=1.90 avg=2.01
[681 | 1247.50] loss=2.48 avg=2.01
[682 | 1249.13] loss=2.04 avg=2.01
[683 | 1250.75] loss=1.64 avg=2.01
[684 | 1252.37] loss=1.89 avg=2.01
[685 | 1254.00] loss=2.26 avg=2.01
[686 | 1255.63] loss=2.47 avg=2.02
[687 | 1257.26] loss=1.97 avg=2.02
[688 | 1258.88] loss=1.74 avg=2.01
[689 | 1260.51] loss=2.00 avg=2.01
[690 | 1262.14] loss=1.73 avg=2.01
[691 | 1263.77] loss=1.94 avg=2.01
[692 | 1265.40] loss=1.85 avg=2.01
[693 | 1267.02] loss=1.94 avg=2.01
[694 | 1268.65] loss=1.89 avg=2.01
[695 | 1270.27] loss=1.76 avg=2.00
[696 | 1271.90] loss=1.97 avg=2.00
[697 | 1273.52] loss=1.92 avg=2.00
[698 | 1275.15] loss=1.95 avg=2.00
[699 | 1276.78] loss=1.70 avg=2.00
Generating samples...
======== SAMPLE 1 ========
|>

pink musk
my long-lost daughter and I
across the street
<|endoftext|>

moonlit
moths crawl
into the spider
<|endoftext|>

a butterfly
thickens with the rain
summer's end
<|endoftext|>

lonely moon
scent of fresh daisies
at the window
<|endoftext|>

the red-tailed hawk
somewhat less sharp
last night's rain
<|endoftext|>

the full moon
in all its brilliance
summer's end
<|endoftext|>

lazy afternoon
a little girl asks
where am I?
<|endoftext|>

long day's
in the grocery store?
pines are for
the birds
<|endoftext|>

hush in the breeze
the last leaves fall
from the trees
<|endoftext|>

warm day
shifting the shadows
of the barn
<|endoftext|>

a long day's march
the smell of old roses
on every rock
<|endoftext|>

cold evening
the breeze is still
with a hint of snow
<|endoftext|>

frost
on the ice
thistledown
<|endoftext|>

in the snow
an old sign
describes the store
<|endoftext|>

first frost
the lark finds
the ripe berry
<|endoftext|>

spring rain
the cat looks up
in the distance
<|endoftext|>

in the middle of the forest
the sound
of a frog
<|endoftext|>

distant thunder
the car breaks down
in the middle of the way
<|endoftext|>

new year's eve
circling the casket
one more rose
<|endoftext|>

a moment's silence . . .
the smell of cinnamon
in the soup
<|endoftext|>

midday heat . . .
we talk about where
we're going
<|endoftext|>

summer's end
damp rain
scraping dust
<|endoftext|>

first of December . . .
we can see the stars
in full glare
<|endoftext|>

sunset
the long shadow
of the old oak
<|endoftext|>

summer's end
on a steep embankment
a hawk
<|endoftext|>

hot morning
a crow hovers
over the trellis bridge
<|endoftext|>

sudden rain
a young boy stands here
for an hour
<|endoftext|>

winter rain . . .
a butterfly
finds a way
<|endoftext|>

hiking trail
moths find the leaves . . .
summer rain
<|endoftext|>

the long road
the first signs of frost
of a tree
<|endoftext|>

hazy sun
wind chimes
at the end of the line
<|endoftext|>

a moment of silence
for the lost
bird
<|endoftext|>

a long-lost friend
from college . . .
snowy afternoon
<|endoftext|>

the last of the light
a star falls
from a cloud
<|endoftext|>

first blossoms
of a large birch leaf
a gust of wind
<|endoftext|>

a foggy night
an old man sleeps
on the roof ledge
<|endoftext|>

toweling off
a moment's regret
summer sunshine
<|endoftext|>

raindrops
from my phone:
smiley face
<|endoftext|>

new year's eve
a small flower
in the flower pot
<|endoftext|>

in the wind
the sound of a dog
swaying
<|endoftext|>

snow covered
a tiny seed
touched by the wind
<|endoftext|>

winter rain
an old adage
returns
<|endoftext|>

the wind gust
on my window
summer snow
<|endoftext|>

prairie solitude
the sounds of geese
and

[700 | 1300.51] loss=2.35 avg=2.00
[701 | 1302.13] loss=1.80 avg=2.00
[702 | 1303.75] loss=1.40 avg=1.99
[703 | 1305.37] loss=1.93 avg=1.99
[704 | 1306.99] loss=2.25 avg=2.00
[705 | 1308.61] loss=2.07 avg=2.00
[706 | 1310.22] loss=1.85 avg=2.00
[707 | 1311.83] loss=1.90 avg=1.99
[708 | 1313.45] loss=1.77 avg=1.99
[709 | 1315.06] loss=2.09 avg=1.99
[710 | 1316.67] loss=1.72 avg=1.99
[711 | 1318.28] loss=1.80 avg=1.99
[712 | 1319.89] loss=2.03 avg=1.99
[713 | 1321.50] loss=1.91 avg=1.99
[714 | 1323.11] loss=1.93 avg=1.99
[715 | 1324.72] loss=1.97 avg=1.99
[716 | 1326.33] loss=2.29 avg=1.99
[717 | 1327.94] loss=2.06 avg=1.99
[718 | 1329.56] loss=1.79 avg=1.99
[719 | 1331.18] loss=1.86 avg=1.99
[720 | 1332.79] loss=2.20 avg=1.99
[721 | 1334.42] loss=2.05 avg=1.99
[722 | 1336.04] loss=2.00 avg=1.99
[723 | 1337.66] loss=1.88 avg=1.99
[724 | 1339.28] loss=1.51 avg=1.98
[725 | 1340.90] loss=2.03 avg=1.99
[726 | 1342.53] loss=1.76 avg=1.98
[727 | 1344.15] loss=1.81 avg=1.98
[728 | 1345.77] loss=1.90 avg=1.98
[729 | 1347.39] loss=1.67 avg=1.98
[730 | 1349.02] loss=1.93 avg=1.98
[731 | 1350.64] loss=1.93 avg=1.98
[732 | 1352.27] loss=1.72 avg=1.97
[733 | 1353.89] loss=1.82 avg=1.97
[734 | 1355.52] loss=1.85 avg=1.97
[735 | 1357.15] loss=1.97 avg=1.97
[736 | 1358.77] loss=2.72 avg=1.98
[737 | 1360.40] loss=2.02 avg=1.98
[738 | 1362.03] loss=2.06 avg=1.98
[739 | 1363.66] loss=2.09 avg=1.98
[740 | 1365.29] loss=1.46 avg=1.98
[741 | 1366.92] loss=1.55 avg=1.97
[742 | 1368.55] loss=1.56 avg=1.97
[743 | 1370.18] loss=1.79 avg=1.97
[744 | 1371.81] loss=1.69 avg=1.96
[745 | 1373.44] loss=1.77 avg=1.96
[746 | 1375.06] loss=1.89 avg=1.96
[747 | 1376.69] loss=2.09 avg=1.96
[748 | 1378.32] loss=1.55 avg=1.96
[749 | 1379.95] loss=1.68 avg=1.95
[750 | 1381.59] loss=2.23 avg=1.96
[751 | 1383.22] loss=1.64 avg=1.95
[752 | 1384.84] loss=1.83 avg=1.95
[753 | 1386.47] loss=2.05 avg=1.95
[754 | 1388.10] loss=1.42 avg=1.95
[755 | 1389.73] loss=1.69 avg=1.95
[756 | 1391.36] loss=2.03 avg=1.95
[757 | 1392.99] loss=1.98 avg=1.95
[758 | 1394.62] loss=2.14 avg=1.95
[759 | 1396.25] loss=2.21 avg=1.95
[760 | 1397.87] loss=1.99 avg=1.95
[761 | 1399.51] loss=1.80 avg=1.95
[762 | 1401.13] loss=1.98 avg=1.95
[763 | 1402.76] loss=1.59 avg=1.95
[764 | 1404.39] loss=1.72 avg=1.94
[765 | 1406.02] loss=1.62 avg=1.94
[766 | 1407.64] loss=1.91 avg=1.94
[767 | 1409.27] loss=2.09 avg=1.94
[768 | 1410.90] loss=2.19 avg=1.95
[769 | 1412.53] loss=2.03 avg=1.95
[770 | 1414.16] loss=2.07 avg=1.95
[771 | 1415.79] loss=1.73 avg=1.95
[772 | 1417.42] loss=1.82 avg=1.94
[773 | 1419.05] loss=2.06 avg=1.94
[774 | 1420.68] loss=1.96 avg=1.95
[775 | 1422.30] loss=1.68 avg=1.94
[776 | 1423.93] loss=1.95 avg=1.94
[777 | 1425.56] loss=1.92 avg=1.94
[778 | 1427.19] loss=1.81 avg=1.94
[779 | 1428.82] loss=2.03 avg=1.94
[780 | 1430.45] loss=2.13 avg=1.94
[781 | 1432.07] loss=1.70 avg=1.94
[782 | 1433.70] loss=1.93 avg=1.94
[783 | 1435.32] loss=1.53 avg=1.94
[784 | 1436.95] loss=1.94 avg=1.94
[785 | 1438.58] loss=1.76 avg=1.94
[786 | 1440.20] loss=1.89 avg=1.94
[787 | 1441.83] loss=2.02 avg=1.94
[788 | 1443.45] loss=1.59 avg=1.93
[789 | 1445.07] loss=1.61 avg=1.93
[790 | 1446.70] loss=1.96 avg=1.93
[791 | 1448.33] loss=1.73 avg=1.93
[792 | 1449.96] loss=1.83 avg=1.93
[793 | 1451.59] loss=2.06 avg=1.93
[794 | 1453.21] loss=1.99 avg=1.93
[795 | 1454.84] loss=1.95 avg=1.93
[796 | 1456.46] loss=2.30 avg=1.93
[797 | 1458.09] loss=1.76 avg=1.93
[798 | 1459.72] loss=1.91 avg=1.93
[799 | 1461.34] loss=1.81 avg=1.93
Generating samples...
======== SAMPLE 1 ========
the sun set behind the white house;
the old man's voice
in the rain
<|endoftext|>

midnight
the car with the muffler
in mud splats
<|endoftext|>

grazing rations
on the fields of spring
empty cups . . .
<|endoftext|>

mama's kitchen
her milk-filled plate
empty
<|endoftext|>

filling my lungs
with fog
snow
<|endoftext|>

snow cover
the old woman places
a wooden chair
<|endoftext|>

winter rain—
she doesn?t move her head
too fast
<|endoftext|>

new spring
wearing a bathrobe
winter sun
<|endoftext|>

autumn rain
it doesn?t matter
that I?m older
<|endoftext|>

a cat
out of the gate . . .
autumn moon
<|endoftext|>

the fall
the fullness
of my harvest
<|endoftext|>

pink umbrellas
the color of my shadow
in her hands
<|endoftext|>

wearing a bra
to the grocery store —
new moon
<|endoftext|>

snowmelt
in the coffee shop
autumn sunset
<|endoftext|>

early morning . . .
the sound of the water
from the well
<|endoftext|>

snowbound
an egg thuds
on the table
<|endoftext|>

mountain summit—
this time
my shadow
<|endoftext|>

a long way
to my destination
cold rain
<|endoftext|>

the light
of the moon
morning mist
<|endoftext|>

summit
the first star
on the horizon
<|endoftext|>

tossing snow . . .
my toes on the snow
toothpicks
<|endoftext|>

fallen tree leaves
a child's drawing
of a dog
<|endoftext|>

spring day
he puts blue raspberries
in the orange juice bottle . . .
<|endoftext|>

daylight rain . . .
a butterfly's
glide across the air
<|endoftext|>

spring thaw-
the last nail
scuffed with snow
<|endoftext|>

the same face
behind my back
blue sky
<|endoftext|>

bouquet of apples . . .
the moon
on the tree
<|endoftext|>

cricket song . . .
a bird
loses its place
<|endoftext|>

a moth drifts . . .
the silence of winter
with the moth
<|endoftext|>

winter blues
a stray dog
nudging its shadow
<|endoftext|>

cold snap
the dog's tail
is in the snow
<|endoftext|>

the first stars
in an old song
distant thunder
<|endoftext|>

new year's fireworks
the jangling
of snowflakes
<|endoftext|>

winter rain
the child
in the snow
<|endoftext|>

the smell
of old clothes --
a cold snap
<|endoftext|>

after the storm
the old oak
still glowing
<|endoftext|>

winter haze
fog settling
on the road
<|endoftext|>

new year's eve --
the cat's shadow
on the cat's fur
<|endoftext|>

snowflake in the evening
a bird
not as black
<|endoftext|>

new year --
she still carries
the snow shovel
<|endoftext|>

the snow
in my car
winter sunset
<|endoftext|>

frost frost
the old friend
doesn?t show up
<|endoftext|>

after the storm
i can still hear
your laughter
<|endoftext|>

early morning --
the moon
still in my eye
<|endoftext|>

after the storm
my phone light
on the night stand
<|endoftext|>

winter storm

[800 | 1484.98] loss=1.68 avg=1.93
[801 | 1486.61] loss=2.12 avg=1.93
[802 | 1488.23] loss=1.91 avg=1.93
[803 | 1489.85] loss=2.05 avg=1.93
[804 | 1491.47] loss=2.16 avg=1.93
[805 | 1493.09] loss=1.87 avg=1.93
[806 | 1494.70] loss=2.19 avg=1.93
[807 | 1496.32] loss=1.61 avg=1.93
[808 | 1497.94] loss=1.89 avg=1.93
[809 | 1499.55] loss=2.60 avg=1.94
[810 | 1501.16] loss=1.82 avg=1.94
[811 | 1502.77] loss=2.16 avg=1.94
[812 | 1504.39] loss=2.14 avg=1.94
[813 | 1506.00] loss=1.92 avg=1.94
[814 | 1507.62] loss=1.91 avg=1.94
[815 | 1509.24] loss=1.87 avg=1.94
[816 | 1510.86] loss=2.02 avg=1.94
[817 | 1512.47] loss=2.03 avg=1.94
[818 | 1514.09] loss=1.83 avg=1.94
[819 | 1515.70] loss=2.07 avg=1.94
[820 | 1517.32] loss=1.65 avg=1.94
[821 | 1518.94] loss=1.80 avg=1.94
[822 | 1520.55] loss=2.08 avg=1.94
[823 | 1522.17] loss=1.78 avg=1.94
[824 | 1523.79] loss=2.10 avg=1.94
[825 | 1525.40] loss=1.96 avg=1.94
[826 | 1527.02] loss=2.30 avg=1.94
[827 | 1528.64] loss=2.02 avg=1.94
[828 | 1530.26] loss=2.04 avg=1.94
[829 | 1531.88] loss=1.92 avg=1.94
[830 | 1533.50] loss=1.75 avg=1.94
[831 | 1535.12] loss=1.63 avg=1.94
[832 | 1536.75] loss=2.00 avg=1.94
[833 | 1538.37] loss=1.76 avg=1.94
[834 | 1539.99] loss=1.83 avg=1.94
[835 | 1541.61] loss=1.74 avg=1.93
[836 | 1543.23] loss=1.70 avg=1.93
[837 | 1544.86] loss=2.17 avg=1.93
[838 | 1546.48] loss=2.07 avg=1.94
[839 | 1548.11] loss=2.05 avg=1.94
[840 | 1549.74] loss=1.76 avg=1.93
[841 | 1551.36] loss=1.87 avg=1.93
[842 | 1552.99] loss=1.80 avg=1.93
[843 | 1554.61] loss=1.77 avg=1.93
[844 | 1556.23] loss=1.82 avg=1.93
[845 | 1557.86] loss=1.84 avg=1.93
[846 | 1559.48] loss=1.84 avg=1.93
[847 | 1561.11] loss=1.89 avg=1.93
[848 | 1562.74] loss=2.15 avg=1.93
[849 | 1564.37] loss=2.26 avg=1.93
[850 | 1566.00] loss=1.86 avg=1.93
[851 | 1567.63] loss=1.72 avg=1.93
[852 | 1569.26] loss=1.73 avg=1.93
[853 | 1570.90] loss=2.27 avg=1.93
[854 | 1572.52] loss=2.15 avg=1.93
[855 | 1574.16] loss=2.06 avg=1.94
[856 | 1575.79] loss=1.97 avg=1.94
[857 | 1577.42] loss=1.59 avg=1.93
[858 | 1579.05] loss=2.01 avg=1.93
[859 | 1580.69] loss=1.92 avg=1.93
[860 | 1582.32] loss=1.65 avg=1.93
[861 | 1583.95] loss=1.86 avg=1.93
[862 | 1585.58] loss=1.97 avg=1.93
[863 | 1587.21] loss=1.73 avg=1.93
[864 | 1588.84] loss=1.80 avg=1.93
[865 | 1590.47] loss=1.59 avg=1.92
[866 | 1592.10] loss=2.06 avg=1.92
[867 | 1593.72] loss=1.92 avg=1.92
[868 | 1595.35] loss=1.94 avg=1.92
[869 | 1596.98] loss=1.76 avg=1.92
[870 | 1598.61] loss=1.75 avg=1.92
[871 | 1600.24] loss=1.88 avg=1.92
[872 | 1601.87] loss=2.08 avg=1.92
[873 | 1603.50] loss=1.95 avg=1.92
[874 | 1605.12] loss=1.73 avg=1.92
[875 | 1606.75] loss=1.97 avg=1.92
[876 | 1608.37] loss=1.84 avg=1.92
[877 | 1610.00] loss=1.78 avg=1.92
[878 | 1611.62] loss=1.41 avg=1.91
[879 | 1613.24] loss=2.68 avg=1.92
[880 | 1614.87] loss=1.91 avg=1.92
[881 | 1616.49] loss=2.04 avg=1.92
[882 | 1618.12] loss=2.12 avg=1.92
[883 | 1619.74] loss=1.65 avg=1.92
[884 | 1621.37] loss=2.27 avg=1.93
[885 | 1622.99] loss=2.12 avg=1.93
[886 | 1624.62] loss=1.96 avg=1.93
[887 | 1626.25] loss=1.83 avg=1.93
[888 | 1627.88] loss=2.04 avg=1.93
[889 | 1629.49] loss=1.69 avg=1.93
[890 | 1631.12] loss=1.90 avg=1.92
[891 | 1632.74] loss=2.53 avg=1.93
[892 | 1634.37] loss=1.79 avg=1.93
[893 | 1636.00] loss=2.13 avg=1.93
[894 | 1637.62] loss=1.61 avg=1.93
[895 | 1639.24] loss=2.01 avg=1.93
[896 | 1640.86] loss=2.19 avg=1.93
[897 | 1642.49] loss=2.14 avg=1.93
[898 | 1644.11] loss=1.83 avg=1.93
[899 | 1645.74] loss=1.88 avg=1.93
Generating samples...
======== SAMPLE 1 ========


the moon shining in
her hair
<|endoftext|>

my first kiss
a blue bird sings
from a car window
<|endoftext|>

gibbous moon
a flock of sandpiper
pokes its beak
<|endoftext|>

winter clouds . . .
a cuckoo
louder than usual
<|endoftext|>

first snow
a butterfly on the curb
sounds like a jet
<|endoftext|>

shifting sands
and the clink of a fork
my brother gives me
<|endoftext|>

deep winter
my daughter asks me
if I've seen the moon
<|endoftext|>

moonrise
the only voice I don?t ignore
is my own
<|endoftext|>

crisp morning air
the wind blows another shell
onto the beach
<|endoftext|>

cold rain
a fish
at my mercy
<|endoftext|>

autumn chill -
the last drop of orange
smells salty
<|endoftext|>

autumn chill-
my neighbour watches her cat
at dusk
<|endoftext|>

autumn chill
scent of orange
breathes into the room
<|endoftext|>

autumn chill
i wait for the end
of the summer
<|endoftext|>

autumn chill<|endoftext|>In a time when millions of immigrants arrive in one way or another—on foot, on bicycle, in the back of a bus—fewer women in senior management

The weather outside is cool. The silence of the cicada. There is no rain.

The window behind her
blues.

I am not the same person.

(Aida: ????)


We speak of this.
the sun moon. It is bright, warm,
dawn, dusk.

distant church bells.

<|endoftext|>

the rain
in my eyes
it is cloudy day.
<|endoftext|>

february
an old man walks alone
to the church
<|endoftext|>

this morning's news
the sky is blue
and this is not autumn
<|endoftext|>

the rain
i have fallen
into autumn
<|endoftext|>

old city
the cat has changed
a little.
<|endoftext|>

in the twilight . . .
dense forest.
<|endoftext|>

morning light, 


on the dog's face, but no eyes.
<|endoftext|>

autumn haze
her garden hose
in two hoses.
<|endoftext|>

autumn breeze
our hands in the snow machine
ice cream machine
<|endoftext|>

first love
on the wind in the pines
our faces touch
<|endoftext|>

summer sun
a tree's shadow
between us
<|endoftext|>

warm summer night
the weight of the evening
on my daughter's face
<|endoftext|>

early morning light
a woman's face
studded with grass
<|endoftext|>

the morning sun
on the flower-bed.
i am afraid of heights
<|endoftext|>

distant train whistle
cicadas
on the train
<|endoftext|>

evening
no rain, no snow
but her garden hose
<|endoftext|>

a full moon rising
the red sun
between the hills
<|endoftext|>

summer snowglobe
a couple holding each
their arms beyond reach
<|endoftext|>

a full moon rising
the smell of rain
between the hills
<|endoftext|>

dawn in the rain forest
her daughter's shadow
on a branch.
<|endoftext|>

in the rain forest
as in the home.
<|endoftext|>

summer rain
the smell of earthy soil
between the mountains
<|endoftext|>

cicada wings
i do not know where
our conversation will take us
<|endoftext|>

summer wind
a green butterfly on my finger
and a blue sun
<|endoftext|>

dawn

[900 | 1669.39] loss=1.79 avg=1.93
[901 | 1671.02] loss=1.72 avg=1.93
[902 | 1672.64] loss=1.78 avg=1.93
[903 | 1674.26] loss=1.68 avg=1.92
[904 | 1675.87] loss=1.80 avg=1.92
[905 | 1677.49] loss=1.73 avg=1.92
[906 | 1679.11] loss=1.65 avg=1.92
[907 | 1680.73] loss=1.78 avg=1.92
[908 | 1682.34] loss=1.59 avg=1.91
[909 | 1683.96] loss=2.08 avg=1.92
[910 | 1685.57] loss=2.05 avg=1.92
[911 | 1687.18] loss=1.52 avg=1.91
[912 | 1688.80] loss=1.51 avg=1.91
[913 | 1690.42] loss=1.76 avg=1.91
[914 | 1692.04] loss=1.57 avg=1.90
[915 | 1693.66] loss=1.63 avg=1.90
[916 | 1695.27] loss=1.41 avg=1.90
[917 | 1696.89] loss=1.76 avg=1.90
[918 | 1698.51] loss=1.48 avg=1.89
[919 | 1700.12] loss=2.03 avg=1.89
[920 | 1701.74] loss=1.50 avg=1.89
[921 | 1703.35] loss=2.02 avg=1.89
[922 | 1704.98] loss=1.93 avg=1.89
[923 | 1706.60] loss=2.10 avg=1.89
[924 | 1708.22] loss=1.89 avg=1.89
[925 | 1709.83] loss=2.03 avg=1.89
[926 | 1711.45] loss=1.89 avg=1.89
[927 | 1713.08] loss=2.26 avg=1.90
[928 | 1714.69] loss=1.68 avg=1.90
[929 | 1716.32] loss=1.61 avg=1.89
[930 | 1717.94] loss=2.26 avg=1.90
[931 | 1719.56] loss=1.95 avg=1.90
[932 | 1721.18] loss=1.66 avg=1.89
[933 | 1722.80] loss=1.69 avg=1.89
[934 | 1724.41] loss=1.81 avg=1.89
[935 | 1726.04] loss=2.03 avg=1.89
[936 | 1727.66] loss=1.60 avg=1.89
[937 | 1729.28] loss=1.50 avg=1.89
[938 | 1730.90] loss=1.79 avg=1.88
[939 | 1732.53] loss=1.91 avg=1.89
[940 | 1734.15] loss=1.76 avg=1.88
[941 | 1735.77] loss=2.10 avg=1.89
[942 | 1737.40] loss=1.96 avg=1.89
[943 | 1739.02] loss=2.14 avg=1.89
[944 | 1740.64] loss=1.81 avg=1.89
[945 | 1742.26] loss=1.79 avg=1.89
[946 | 1743.88] loss=1.76 avg=1.89
[947 | 1745.50] loss=2.09 avg=1.89
[948 | 1747.13] loss=1.37 avg=1.88
[949 | 1748.74] loss=1.74 avg=1.88
[950 | 1750.37] loss=1.81 avg=1.88
[951 | 1751.99] loss=1.43 avg=1.88
[952 | 1753.61] loss=2.21 avg=1.88
[953 | 1755.24] loss=2.62 avg=1.89
[954 | 1756.87] loss=1.46 avg=1.88
[955 | 1758.48] loss=1.64 avg=1.88
[956 | 1760.11] loss=1.81 avg=1.88
[957 | 1761.73] loss=1.29 avg=1.87
[958 | 1763.36] loss=1.68 avg=1.87
[959 | 1764.98] loss=1.53 avg=1.87
[960 | 1766.61] loss=1.96 avg=1.87
[961 | 1768.23] loss=1.72 avg=1.87
[962 | 1769.86] loss=1.98 avg=1.87
[963 | 1771.48] loss=1.64 avg=1.87
[964 | 1773.10] loss=1.78 avg=1.87
[965 | 1774.73] loss=2.19 avg=1.87
[966 | 1776.35] loss=1.65 avg=1.87
[967 | 1777.98] loss=1.55 avg=1.86
[968 | 1779.61] loss=2.00 avg=1.87
[969 | 1781.24] loss=1.68 avg=1.86
[970 | 1782.87] loss=1.77 avg=1.86
[971 | 1784.50] loss=1.96 avg=1.86
[972 | 1786.12] loss=1.86 avg=1.86
[973 | 1787.74] loss=1.97 avg=1.86
[974 | 1789.37] loss=1.61 avg=1.86
[975 | 1791.00] loss=1.74 avg=1.86
[976 | 1792.62] loss=1.57 avg=1.86
[977 | 1794.26] loss=1.80 avg=1.86
[978 | 1795.89] loss=1.64 avg=1.85
[979 | 1797.52] loss=1.57 avg=1.85
[980 | 1799.15] loss=1.76 avg=1.85
[981 | 1800.77] loss=1.58 avg=1.85
[982 | 1802.40] loss=1.65 avg=1.85
[983 | 1804.03] loss=1.53 avg=1.84
[984 | 1805.66] loss=1.60 avg=1.84
[985 | 1807.28] loss=1.85 avg=1.84
[986 | 1808.91] loss=1.81 avg=1.84
[987 | 1810.53] loss=2.12 avg=1.84
[988 | 1812.16] loss=1.91 avg=1.84
[989 | 1813.79] loss=1.84 avg=1.84
[990 | 1815.42] loss=2.22 avg=1.85
[991 | 1817.05] loss=2.14 avg=1.85
[992 | 1818.68] loss=1.90 avg=1.85
[993 | 1820.30] loss=2.07 avg=1.85
[994 | 1821.93] loss=2.01 avg=1.85
[995 | 1823.56] loss=1.76 avg=1.85
[996 | 1825.18] loss=1.77 avg=1.85
[997 | 1826.81] loss=1.74 avg=1.85
[998 | 1828.43] loss=1.54 avg=1.85
[999 | 1830.06] loss=1.42 avg=1.84
Saving checkpoint/run1/model-1000
Generating samples...
======== SAMPLE 1 ========
 fluorescent
a star
<|endoftext|>

afternoon tea
no longer a work
day
<|endoftext|>

